SimTime,Lat,Lon,Alt,qw,qx,qy,qz,Vx,Vy,Vz
312.8,39.4883774,-0.3446768,99.7,1.0,0.0,-0.2,0.1,8.19,1.08,-0.28
312.9,39.488383299999995,-0.3446758,99.7,1.0,0.0,-0.2,0.1,8.19,1.08,-0.28
313.0,39.488391,-0.3446745,99.72,1.0,0.0,-0.2,0.1,8.19,1.08,-0.28
313.1,39.4883981,-0.34467329999999996,99.7,1.0,0.0,-0.2,0.1,8.19,1.08,-0.27
313.2,39.488405799999995,-0.3446719,99.7,1.0,0.0,-0.2,0.1,8.19,1.07,-0.27
313.3,39.4884129,-0.3446707,99.71,1.0,0.0,-0.2,0.1,8.19,1.07,-0.28
313.4,39.4884206,-0.34466939999999996,99.72,1.0,0.0,-0.2,0.1,8.19,1.07,-0.28
313.5,39.488429499999995,-0.34466789999999997,99.71,1.0,0.0,-0.2,0.1,8.19,1.07,-0.27
313.6,39.4884354,-0.3446669,99.7,1.0,0.0,-0.2,0.1,8.19,1.07,-0.27
313.7,39.4884425,-0.34466569999999996,99.71,1.0,0.0,-0.2,0.1,8.19,1.07,-0.28
313.8,39.488450199999996,-0.3446644,99.73,1.0,0.0,-0.2,0.1,8.19,1.07,-0.27
313.9,39.4884573,-0.3446632,99.71,1.0,0.0,-0.2,0.1,8.18,1.07,-0.26
314.0,39.4884649,-0.34466189999999997,99.71,1.0,0.0,-0.2,0.1,8.19,1.07,-0.27
314.1,39.488472,-0.3446607,99.72,1.0,0.0,-0.2,0.1,8.19,1.07,-0.27
314.2,39.4884797,-0.3446594,99.74,1.0,0.0,-0.2,0.1,8.19,1.07,-0.27
314.3,39.4884868,-0.34465819999999997,99.72,1.0,0.0,-0.2,0.1,8.19,1.07,-0.25
314.4,39.4884945,-0.3446569,99.72,1.0,0.0,-0.2,0.1,8.19,1.07,-0.26
314.5,39.4885016,-0.3446557,99.72,1.0,0.0,-0.2,0.1,8.19,1.07,-0.27
314.6,39.488510399999996,-0.34465419999999997,99.74,1.0,0.0,-0.2,0.1,8.19,1.07,-0.26
314.7,39.4885163,-0.3446532,99.73,1.0,0.0,-0.2,0.1,8.19,1.07,-0.25
314.8,39.488524,-0.3446519,99.72,1.0,0.0,-0.2,0.1,8.19,1.07,-0.25
314.9,39.4885328,-0.34465049999999997,99.73,1.0,0.0,-0.2,0.1,8.19,1.07,-0.26
315.0,39.4885387,-0.3446495,99.74,1.0,0.0,-0.2,0.1,8.19,1.07,-0.26
315.1,39.4885458,-0.34464819999999996,99.73,1.0,0.0,-0.2,0.1,8.2,1.07,-0.25
315.2,39.488553599999996,-0.3446469,99.72,1.0,0.0,-0.2,0.1,8.2,1.07,-0.25
315.3,39.4885607,-0.3446457,99.73,1.0,0.0,-0.2,0.1,8.2,1.07,-0.26
315.4,39.4885684,-0.34464439999999996,99.75,1.0,0.0,-0.2,0.1,8.2,1.07,-0.25
315.5,39.488575499999996,-0.3446432,99.73,1.0,0.0,-0.2,0.1,8.2,1.07,-0.24
315.6,39.4885832,-0.3446418,99.73,1.0,0.0,-0.2,0.1,8.2,1.08,-0.25
315.7,39.4885903,-0.34464059999999996,99.74,1.0,0.0,-0.2,0.1,8.2,1.07,-0.25
315.8,39.488597999999996,-0.3446393,99.75,1.0,0.0,-0.2,0.1,8.2,1.07,-0.25
315.9,39.4886051,-0.344638,99.74,1.0,0.0,-0.2,0.1,8.2,1.07,-0.24
316.0,39.4886128,-0.34463669999999996,99.74,1.0,0.0,-0.2,0.1,8.2,1.07,-0.24
316.1,39.488619899999996,-0.3446354,99.74,1.0,0.0,-0.2,0.1,8.2,1.07,-0.25
316.2,39.4886276,-0.3446341,99.76,1.0,0.0,-0.2,0.1,8.19,1.07,-0.24
316.3,39.4886347,-0.34463289999999996,99.75,1.0,0.0,-0.2,0.1,8.2,1.07,-0.23
316.4,39.488642399999996,-0.3446315,99.74,1.0,0.0,-0.2,0.1,8.2,1.07,-0.23
316.5,39.4886495,-0.3446303,99.75,1.0,0.0,-0.2,0.1,8.2,1.07,-0.24
316.6,39.4886572,-0.34462899999999996,99.76,1.0,0.0,-0.2,0.1,8.19,1.06,-0.24
316.7,39.488664299999996,-0.3446278,99.75,1.0,0.0,-0.2,0.1,8.19,1.06,-0.22
316.8,39.488672,-0.3446264,99.75,1.0,0.0,-0.2,0.1,8.19,1.06,-0.23
316.9,39.488679,-0.34462519999999996,99.76,1.0,0.0,-0.2,0.1,8.19,1.06,-0.23
317.0,39.488686699999995,-0.3446239,99.77,1.0,0.0,-0.2,0.1,8.19,1.06,-0.23
317.1,39.4886938,-0.3446227,99.76,1.0,0.0,-0.2,0.1,8.19,1.06,-0.22
317.2,39.4887015,-0.34462139999999997,99.76,1.0,0.0,-0.2,0.1,8.2,1.06,-0.22
317.3,39.4887103,-0.3446198,99.76,1.0,0.0,-0.2,0.1,8.2,1.06,-0.23
317.4,39.4887163,-0.3446189,99.78,1.0,0.0,-0.2,0.1,8.2,1.05,-0.22
317.5,39.4887234,-0.34461759999999997,99.76,1.0,0.0,-0.2,0.1,8.2,1.05,-0.21
317.6,39.488731099999995,-0.3446163,99.76,1.0,0.0,-0.2,0.1,8.2,1.05,-0.22
317.7,39.4887382,-0.3446151,99.77,1.0,0.0,-0.2,0.1,8.2,1.05,-0.22
317.8,39.4887459,-0.34461379999999997,99.78,1.0,0.0,-0.2,0.1,8.2,1.05,-0.22
317.9,39.488752999999996,-0.3446126,99.77,1.0,0.0,-0.2,0.1,8.2,1.05,-0.21
318.0,39.4887607,-0.3446113,99.77,1.0,0.0,-0.2,0.1,8.21,1.05,-0.21
318.1,39.4887678,-0.3446101,99.77,1.0,0.0,-0.1,0.1,8.21,1.05,-0.21
318.2,39.488775499999996,-0.3446088,99.79,1.0,0.0,-0.1,0.1,8.2,1.05,-0.21
318.3,39.4887827,-0.34460759999999996,99.78,1.0,0.0,-0.1,0.1,8.2,1.05,-0.2
318.4,39.4887904,-0.3446064,99.77,1.0,0.0,-0.1,0.1,8.2,1.04,-0.21
318.5,39.4887976,-0.3446052,99.78,1.0,0.0,-0.1,0.1,8.2,1.05,-0.21
318.6,39.488805299999996,-0.34460389999999996,99.79,1.0,0.0,-0.1,0.1,8.2,1.05,-0.21
318.7,39.4888124,-0.3446027,99.78,1.0,0.0,-0.1,0.1,8.2,1.05,-0.2
318.8,39.4888201,-0.3446015,99.78,1.0,0.0,-0.1,0.1,8.19,1.05,-0.2
318.9,39.488827199999996,-0.34460029999999997,99.79,1.0,0.0,-0.1,0.1,8.19,1.05,-0.2
319.0,39.4888361,-0.3445988,99.8,1.0,0.0,-0.1,0.1,8.19,1.06,-0.2
319.1,39.488842,-0.3445978,99.79,1.0,0.0,-0.1,0.1,8.19,1.06,-0.19
319.2,39.488849699999996,-0.3445965,99.79,1.0,0.0,-0.1,0.1,8.19,1.06,-0.19
319.3,39.4888586,-0.344595,99.79,1.0,0.0,-0.1,0.1,8.19,1.06,-0.2
319.4,39.4888645,-0.344594,99.8,1.0,0.0,-0.1,0.1,8.18,1.06,-0.19
319.5,39.488871599999996,-0.3445928,99.79,1.0,0.0,-0.1,0.1,8.18,1.07,-0.19
319.6,39.4888793,-0.3445914,99.79,1.0,0.0,-0.1,0.1,8.18,1.07,-0.19
319.7,39.4888864,-0.34459019999999996,99.8,1.0,0.0,-0.1,0.1,8.18,1.07,-0.19
319.8,39.488893999999995,-0.3445889,99.81,1.0,0.0,-0.1,0.1,8.18,1.07,-0.19
319.9,39.4889011,-0.3445877,99.8,1.0,0.0,-0.1,0.1,8.17,1.07,-0.18
320.0,39.4889088,-0.34458639999999996,99.8,1.0,0.0,-0.2,0.1,8.17,1.07,-0.19
320.1,39.4889158,-0.3445852,99.8,1.0,0.0,-0.2,0.1,8.18,1.07,-0.19
320.2,39.4889235,-0.3445839,99.81,1.0,0.0,-0.2,0.1,8.18,1.07,-0.19
320.3,39.488930599999996,-0.34458269999999996,99.81,1.0,0.0,-0.2,0.1,8.18,1.07,-0.17
320.4,39.4889382,-0.3445814,99.8,1.0,0.0,-0.2,0.1,8.18,1.07,-0.18
320.5,39.4889453,-0.3445803,99.81,1.0,0.0,-0.2,0.1,8.18,1.07,-0.18
320.6,39.4889529,-0.34457899999999997,99.82,1.0,0.0,-0.2,0.1,8.19,1.07,-0.18
320.7,39.48896,-0.3445778,99.81,1.0,0.0,-0.2,0.1,8.19,1.07,-0.17
320.8,39.488967699999996,-0.3445765,99.81,1.0,0.0,-0.2,0.1,8.19,1.07,-0.17
320.9,39.4889747,-0.3445753,99.81,1.0,0.0,-0.2,0.1,8.2,1.07,-0.18
321.0,39.4889824,-0.344574,99.83,1.0,0.0,-0.2,0.1,8.2,1.07,-0.17
321.1,39.488991299999995,-0.3445725,99.82,1.0,0.0,-0.2,0.1,8.2,1.07,-0.16
321.2,39.4889972,-0.3445715,99.82,1.0,0.0,-0.2,0.1,8.2,1.07,-0.17
321.3,39.4890043,-0.3445704,99.82,1.0,0.0,-0.2,0.1,8.21,1.07,-0.17
321.4,39.489011999999995,-0.34456909999999996,99.83,1.0,0.0,-0.2,0.1,8.21,1.08,-0.16
321.5,39.4890191,-0.3445679,99.82,1.0,0.0,-0.2,0.1,8.21,1.08,-0.15
321.6,39.489028,-0.3445664,99.82,1.0,0.0,-0.2,0.1,8.21,1.08,-0.16
321.7,39.489033899999995,-0.34456539999999997,99.83,1.0,0.0,-0.2,0.1,8.21,1.08,-0.16
321.8,39.4890427,-0.3445638,99.84,1.0,0.0,-0.2,0.1,8.21,1.08,-0.16
321.9,39.4890486,-0.3445629,99.83,1.0,0.0,-0.2,0.1,8.21,1.08,-0.15
322.0,39.4890563,-0.34456159999999997,99.83,1.0,0.0,-0.2,0.1,8.21,1.08,-0.15
322.1,39.4890652,-0.3445601,99.83,1.0,0.0,-0.2,0.1,8.21,1.08,-0.16
322.2,39.4890711,-0.3445591,99.84,1.0,0.0,-0.2,0.1,8.22,1.08,-0.15
322.3,39.4890782,-0.3445579,99.83,1.0,0.0,-0.2,0.1,8.22,1.08,-0.15
322.4,39.4890859,-0.3445566,99.83,1.0,0.0,-0.2,0.1,8.22,1.09,-0.15
322.5,39.489092899999996,-0.3445554,99.83,1.0,0.0,-0.2,0.1,8.22,1.09,-0.15
322.6,39.4891006,-0.3445541,99.84,1.0,0.0,-0.2,0.1,8.22,1.09,-0.15
322.7,39.4891077,-0.344553,99.83,1.0,0.0,-0.2,0.1,8.22,1.09,-0.14
322.8,39.4891155,-0.34455169999999996,99.83,1.0,0.0,-0.2,0.1,8.22,1.09,-0.15
322.9,39.4891244,-0.3445502,99.84,1.0,0.0,-0.2,0.1,8.22,1.09,-0.15
323.0,39.4891303,-0.3445492,99.85,1.0,0.0,-0.2,0.1,8.22,1.09,-0.15
323.1,39.4891374,-0.34454799999999997,99.84,1.0,0.0,-0.2,0.1,8.22,1.09,-0.14
323.2,39.489145099999995,-0.3445467,99.84,1.0,0.0,-0.2,0.1,8.22,1.09,-0.14
323.3,39.489154,-0.3445453,99.85,1.0,0.0,-0.1,0.1,8.22,1.1,-0.14
323.4,39.4891599,-0.34454429999999997,99.85,1.0,0.0,-0.1,0.1,8.22,1.1,-0.14
323.5,39.489166999999995,-0.3445431,99.85,1.0,0.0,-0.2,0.1,8.22,1.1,-0.13
323.6,39.4891747,-0.3445418,99.85,1.0,0.0,-0.2,0.1,8.22,1.1,-0.14
323.7,39.4891818,-0.3445406,99.85,1.0,0.0,-0.2,0.1,8.22,1.1,-0.14
323.8,39.489189499999995,-0.3445393,99.86,1.0,0.0,-0.2,0.1,8.22,1.1,-0.13
323.9,39.4891966,-0.34453809999999996,99.86,1.0,0.0,-0.2,0.1,8.21,1.11,-0.12
324.0,39.4892043,-0.3445368,99.86,1.0,0.0,-0.2,0.1,8.21,1.11,-0.13
324.1,39.489211399999995,-0.3445356,99.86,1.0,0.0,-0.2,0.1,8.22,1.11,-0.13
324.2,39.4892191,-0.34453429999999996,99.87,1.0,0.0,-0.2,0.1,8.22,1.11,-0.12
324.3,39.4892262,-0.3445331,99.86,1.0,0.0,-0.2,0.1,8.21,1.11,-0.12
324.4,39.489233899999995,-0.3445318,99.86,1.0,0.0,-0.2,0.1,8.21,1.11,-0.12
324.5,39.489241,-0.34453059999999996,99.87,1.0,0.0,-0.2,0.1,8.21,1.11,-0.12
324.6,39.489248599999996,-0.3445292,99.87,1.0,0.0,-0.2,0.1,8.21,1.11,-0.12
324.7,39.489255799999995,-0.344528,99.87,1.0,0.0,-0.2,0.1,8.22,1.11,-0.11
324.8,39.4892635,-0.34452669999999996,99.87,1.0,0.0,-0.2,0.1,8.22,1.11,-0.11
324.9,39.4892706,-0.3445255,99.87,1.0,0.0,-0.2,0.1,8.22,1.11,-0.11
325.0,39.489278299999995,-0.3445241,99.88,1.0,0.0,-0.2,0.1,8.22,1.11,-0.11
325.1,39.4892854,-0.34452289999999997,99.88,1.0,0.0,-0.2,0.1,8.21,1.11,-0.11
325.2,39.4892931,-0.3445216,99.87,1.0,0.0,-0.2,0.1,8.21,1.11,-0.11
325.3,39.489300199999995,-0.3445204,99.88,1.0,0.0,-0.2,0.1,8.21,1.11,-0.11
325.4,39.4893079,-0.34451909999999997,99.89,1.0,0.0,-0.2,0.1,8.21,1.11,-0.1
325.5,39.489315,-0.3445179,99.88,1.0,0.0,-0.2,0.1,8.21,1.11,-0.1
325.6,39.489322699999995,-0.3445166,99.88,1.0,0.0,-0.2,0.1,8.21,1.11,-0.1
325.7,39.4893299,-0.34451529999999997,99.88,1.0,0.0,-0.1,0.1,8.21,1.11,-0.1
325.8,39.4893376,-0.344514,99.89,1.0,0.0,-0.1,0.1,8.21,1.11,-0.1
325.9,39.4893447,-0.3445128,99.88,1.0,0.0,-0.1,0.1,8.21,1.11,-0.1
326.0,39.4893524,-0.34451149999999997,99.88,1.0,0.0,-0.1,0.1,8.21,1.11,-0.1
326.1,39.4893595,-0.3445103,99.89,1.0,0.0,-0.1,0.1,8.21,1.11,-0.1
326.2,39.4893672,-0.344509,99.89,1.0,0.0,-0.1,0.1,8.21,1.11,-0.1
326.3,39.489374399999996,-0.3445078,99.89,1.0,0.0,-0.1,0.1,8.21,1.1,-0.09
326.4,39.4893821,-0.3445065,99.89,1.0,0.0,-0.1,0.1,8.21,1.1,-0.09
326.5,39.4893892,-0.34450529999999996,99.89,1.0,0.0,-0.1,0.1,8.2,1.1,-0.09
326.6,39.489396899999996,-0.344504,99.9,1.0,0.0,-0.1,0.1,8.2,1.1,-0.09
326.7,39.4894041,-0.3445028,99.89,1.0,0.0,-0.1,0.1,8.2,1.1,-0.09
326.8,39.4894118,-0.34450149999999996,99.89,1.0,0.0,-0.1,0.1,8.2,1.1,-0.09
326.9,39.4894189,-0.3445003,99.9,1.0,0.0,-0.1,0.1,8.2,1.1,-0.09
327.0,39.4894266,-0.344499,99.9,1.0,0.0,-0.1,0.1,8.2,1.1,-0.09
327.1,39.4894337,-0.34449779999999997,99.9,1.0,0.0,-0.1,0.1,8.2,1.1,-0.08
327.2,39.4894414,-0.3444965,99.9,1.0,0.0,-0.1,0.1,8.19,1.1,-0.08
327.3,39.4894485,-0.3444952,99.91,1.0,0.0,-0.1,0.1,8.19,1.1,-0.08
327.4,39.4894561,-0.34449389999999996,99.91,1.0,0.0,-0.1,0.1,8.19,1.1,-0.08
327.5,39.489463199999996,-0.3444927,99.91,1.0,0.0,-0.1,0.1,8.19,1.1,-0.07
327.6,39.4894709,-0.3444914,99.91,1.0,0.0,-0.1,0.1,8.18,1.1,-0.07
327.7,39.489478,-0.34449019999999997,99.92,1.0,0.0,-0.1,0.1,8.19,1.1,-0.07
327.8,39.489485599999995,-0.3444889,99.92,1.0,0.0,-0.1,0.1,8.19,1.1,-0.07
327.9,39.4894927,-0.3444877,99.92,1.0,0.0,-0.1,0.1,8.18,1.1,-0.06
328.0,39.4895004,-0.34448639999999997,99.92,1.0,0.0,-0.2,0.1,8.18,1.1,-0.06
328.1,39.4895074,-0.3444852,99.93,1.0,0.0,-0.2,0.1,8.18,1.1,-0.06
328.2,39.4895151,-0.3444839,99.93,1.0,0.0,-0.2,0.1,8.19,1.1,-0.06
328.3,39.489522199999996,-0.34448259999999997,99.93,1.0,0.0,-0.2,0.1,8.19,1.1,-0.05
328.4,39.4895298,-0.3444813,99.93,1.0,0.0,-0.2,0.1,8.19,1.1,-0.05
328.5,39.4895387,-0.3444798,99.94,1.0,0.0,-0.2,0.1,8.19,1.1,-0.05
328.6,39.489545799999995,-0.34447849999999997,99.94,1.0,0.0,-0.2,0.1,8.19,1.1,-0.05
328.7,39.4895517,-0.3444775,99.94,1.0,0.0,-0.2,0.1,8.19,1.09,-0.05
328.8,39.4895594,-0.3444762,99.94,1.0,0.0,-0.2,0.1,8.2,1.09,-0.05
328.9,39.489566499999995,-0.3444749,99.94,1.0,0.0,-0.2,0.1,8.2,1.09,-0.04
329.0,39.4895742,-0.3444736,99.95,1.0,0.0,-0.2,0.1,8.2,1.09,-0.04
329.1,39.4895813,-0.3444723,99.95,1.0,0.0,-0.2,0.1,8.2,1.09,-0.04
329.2,39.4895889,-0.34447099999999997,99.95,1.0,0.0,-0.2,0.1,8.2,1.09,-0.04
329.3,39.489596,-0.3444698,99.95,1.0,0.0,-0.2,0.1,8.2,1.08,-0.04
329.4,39.489603699999996,-0.3444685,99.96,1.0,0.0,-0.2,0.1,8.2,1.08,-0.04
329.5,39.4896108,-0.3444672,99.96,1.0,0.0,-0.2,0.1,8.2,1.08,-0.03
329.6,39.4896185,-0.3444659,99.96,1.0,0.0,-0.2,0.1,8.2,1.08,-0.03
329.7,39.4896256,-0.34446469999999996,99.96,1.0,0.0,-0.2,0.1,8.2,1.08,-0.03
329.8,39.4896333,-0.3444634,99.96,1.0,0.0,-0.2,0.1,8.2,1.07,-0.03
329.9,39.4896404,-0.3444622,99.96,1.0,0.0,-0.2,0.1,8.21,1.07,-0.02
330.0,39.4896482,-0.34446089999999996,99.96,1.0,0.0,-0.2,0.1,8.21,1.07,-0.02
330.1,39.489655299999995,-0.3444597,99.97,1.0,0.0,-0.2,0.1,8.21,1.07,-0.02
330.2,39.489663,-0.3444584,99.97,1.0,0.0,-0.1,0.1,8.21,1.07,-0.02
330.3,39.4896701,-0.34445719999999996,99.97,1.0,0.0,-0.1,0.1,8.21,1.07,-0.02
330.4,39.489677799999996,-0.3444558,99.97,1.0,0.0,-0.2,0.1,8.2,1.07,-0.02
330.5,39.4896849,-0.3444546,99.97,1.0,0.0,-0.2,0.1,8.2,1.07,-0.02
330.6,39.4896926,-0.34445329999999996,99.97,1.0,0.0,-0.2,0.1,8.2,1.07,-0.02
330.7,39.489699699999996,-0.3444521,99.97,1.0,0.0,-0.2,0.1,8.2,1.07,-0.01
330.8,39.4897074,-0.3444508,99.97,1.0,0.0,-0.2,0.1,8.2,1.07,-0.02
330.9,39.4897145,-0.34444959999999997,99.97,1.0,0.0,-0.2,0.1,8.2,1.07,-0.02
331.0,39.4897233,-0.3444481,99.98,1.0,0.0,-0.2,0.1,8.19,1.07,-0.02
331.1,39.4897292,-0.3444471,99.97,1.0,0.0,-0.2,0.1,8.19,1.07,-0.01
331.2,39.4897369,-0.34444579999999997,99.97,1.0,0.0,-0.2,0.1,8.19,1.07,-0.01
331.3,39.489744,-0.3444446,99.98,1.0,0.0,-0.2,0.1,8.19,1.07,-0.02
331.4,39.4897516,-0.3444433,99.98,1.0,0.0,-0.2,0.1,8.19,1.07,-0.01
331.5,39.489758699999996,-0.3444421,99.98,1.0,0.0,-0.2,0.1,8.19,1.07,-0.01
331.6,39.4897664,-0.3444407,99.98,1.0,0.0,-0.2,0.1,8.19,1.07,-0.01
331.7,39.4897735,-0.3444395,99.98,1.0,0.0,-0.2,0.1,8.19,1.07,-0.01
331.8,39.489781199999996,-0.34443819999999997,99.98,1.0,0.0,-0.2,0.1,8.19,1.07,-0.01
331.9,39.4897883,-0.344437,99.98,1.0,0.0,-0.2,0.1,8.2,1.07,-0.01
332.0,39.4897961,-0.3444357,99.98,1.0,0.0,-0.2,0.1,8.2,1.07,-0.01
332.1,39.4898032,-0.3444345,99.98,1.0,0.0,-0.2,0.1,8.2,1.07,-0.01
332.2,39.489810899999995,-0.3444331,99.98,1.0,0.0,-0.2,0.1,8.2,1.07,-0.01
332.3,39.489818,-0.34443189999999996,99.98,1.0,0.0,-0.2,0.1,8.2,1.07,-0.01
332.4,39.4898258,-0.3444306,99.98,1.0,0.0,-0.2,0.1,8.2,1.07,-0.01
332.5,39.489832899999996,-0.3444294,99.98,1.0,0.0,-0.2,0.1,8.2,1.07,-0.01
332.6,39.4898406,-0.34442809999999996,99.98,1.0,0.0,-0.2,0.1,8.2,1.07,-0.01
332.7,39.4898478,-0.3444269,99.98,1.0,0.0,-0.2,0.1,8.2,1.07,-0.01
332.8,39.4898555,-0.3444255,99.97,1.0,0.0,-0.1,0.1,8.2,1.07,-0.01
332.9,39.489862699999996,-0.34442429999999996,99.97,1.0,0.0,-0.1,0.1,8.2,1.07,-0.01
333.0,39.4898704,-0.344423,99.98,1.0,0.0,-0.1,0.1,8.19,1.07,-0.01
333.1,39.4898775,-0.3444219,99.97,1.0,0.0,-0.1,0.1,8.19,1.07,-0.01
333.2,39.489885199999996,-0.34442059999999997,99.97,1.0,0.0,-0.1,0.1,8.18,1.06,-0.01
333.3,39.4898923,-0.3444194,99.98,1.0,0.0,-0.1,0.1,8.18,1.07,-0.01
333.4,39.4899,-0.3444182,99.98,1.0,0.0,-0.1,0.1,8.17,1.07,-0.01
333.5,39.489907099999996,-0.344417,99.97,1.0,0.0,-0.1,0.1,8.17,1.07,-0.01
333.6,39.4899148,-0.3444157,99.97,1.0,0.0,-0.1,0.1,8.17,1.07,-0.01
333.7,39.4899219,-0.34441449999999996,99.97,1.0,0.0,-0.2,0.1,8.17,1.07,-0.01
333.8,39.489929599999996,-0.3444133,99.97,1.0,0.0,-0.2,0.1,8.17,1.07,-0.02
333.9,39.4899367,-0.3444121,99.97,1.0,0.0,-0.2,0.1,8.17,1.07,-0.01
334.0,39.4899444,-0.34441079999999996,99.97,1.0,0.0,-0.2,0.1,8.16,1.08,-0.02
334.1,39.4899515,-0.3444096,99.97,1.0,0.0,-0.2,0.1,8.16,1.08,-0.02
334.2,39.4899591,-0.3444083,99.97,1.0,0.0,-0.2,0.1,8.16,1.08,-0.02
334.3,39.4899663,-0.34440719999999997,99.97,1.0,0.0,-0.2,0.1,8.17,1.08,-0.02
334.4,39.489974,-0.3444059,99.97,1.0,0.0,-0.2,0.1,8.17,1.08,-0.02
334.5,39.4899811,-0.3444047,99.97,1.0,0.0,-0.2,0.1,8.17,1.08,-0.02
334.6,39.4899887,-0.34440339999999997,99.97,1.0,0.0,-0.2,0.1,8.17,1.09,-0.02
334.7,39.489995799999996,-0.3444023,99.96,1.0,0.0,-0.2,0.1,8.17,1.09,-0.02
334.8,39.4900035,-0.34440099999999996,99.96,1.0,0.0,-0.2,0.1,8.17,1.09,-0.02
334.9,39.4900106,-0.3443998,99.96,1.0,0.0,-0.2,0.1,8.17,1.1,-0.02
335.0,39.490018299999996,-0.3443985,99.96,1.0,0.0,-0.2,0.1,8.17,1.1,-0.02
335.1,39.4900254,-0.34439729999999996,99.96,1.0,0.0,-0.2,0.1,8.17,1.1,-0.02
335.2,39.4900331,-0.344396,99.96,1.0,0.0,-0.2,0.1,8.17,1.1,-0.03
335.3,39.4900401,-0.3443948,99.96,1.0,0.0,-0.2,0.1,8.17,1.1,-0.03
335.4,39.4900478,-0.34439349999999996,99.96,1.0,0.0,-0.2,0.1,8.17,1.11,-0.03
335.5,39.4900549,-0.3443923,99.95,1.0,0.0,-0.2,0.1,8.17,1.11,-0.03
335.6,39.4900626,-0.3443911,99.95,1.0,0.0,-0.2,0.1,8.18,1.11,-0.03
335.7,39.4900697,-0.34438989999999997,99.95,1.0,0.0,-0.2,0.1,8.18,1.11,-0.03
335.8,39.4900774,-0.3443886,99.95,1.0,0.0,-0.2,0.1,8.18,1.11,-0.04
335.9,39.490084499999995,-0.3443874,99.95,1.0,0.0,-0.2,0.1,8.18,1.11,-0.04
336.0,39.4900922,-0.3443861,99.95,1.0,0.0,-0.2,0.1,8.18,1.11,-0.04
336.1,39.4900994,-0.3443849,99.95,1.0,0.0,-0.1,0.1,8.18,1.11,-0.04
336.2,39.490107099999996,-0.3443836,99.95,1.0,0.0,-0.1,0.1,8.18,1.11,-0.04
336.3,39.4901142,-0.3443825,99.95,1.0,0.0,-0.2,0.1,8.18,1.11,-0.04
336.4,39.4901219,-0.3443812,99.95,1.0,0.0,-0.1,0.1,8.18,1.12,-0.04
336.5,39.4901291,-0.34437999999999996,99.95,1.0,0.0,-0.1,0.1,8.18,1.12,-0.04
336.6,39.4901367,-0.3443786,99.95,1.0,0.0,-0.1,0.1,8.18,1.12,-0.04
336.7,39.4901439,-0.3443774,99.95,1.0,0.0,-0.1,0.1,8.17,1.12,-0.04
336.8,39.490152699999996,-0.34437589999999996,99.94,1.0,0.0,-0.1,0.1,8.17,1.12,-0.04
336.9,39.4901586,-0.3443749,99.95,1.0,0.0,-0.1,0.1,8.17,1.12,-0.04
337.0,39.4901663,-0.3443735,99.95,1.0,0.0,-0.1,0.1,8.17,1.12,-0.04
337.1,39.490175199999996,-0.344372,99.94,1.0,0.0,-0.1,0.1,8.17,1.12,-0.04
337.2,39.4901823,-0.3443708,99.94,1.0,0.0,-0.1,0.1,8.17,1.12,-0.04
337.3,39.4901882,-0.3443698,99.94,1.0,0.0,-0.1,0.1,8.17,1.12,-0.04
337.4,39.490195899999996,-0.34436849999999997,99.94,1.0,0.0,-0.2,0.1,8.17,1.12,-0.05
337.5,39.490203,-0.3443673,99.94,1.0,0.0,-0.2,0.1,8.17,1.12,-0.04
337.6,39.4902106,-0.344366,99.94,1.0,0.0,-0.2,0.1,8.17,1.12,-0.05
337.7,39.490217699999995,-0.34436469999999997,99.94,1.0,0.0,-0.2,0.1,8.17,1.12,-0.05
337.8,39.4902254,-0.3443634,99.94,1.0,0.0,-0.2,0.1,8.17,1.12,-0.05
337.9,39.4902325,-0.3443622,99.94,1.0,0.0,-0.2,0.1,8.17,1.12,-0.04
338.0,39.4902401,-0.34436089999999997,99.94,1.0,0.0,-0.2,0.1,8.17,1.12,-0.05
338.1,39.4902472,-0.3443597,99.94,1.0,0.0,-0.2,0.1,8.17,1.12,-0.05
338.2,39.490254799999995,-0.3443584,99.94,1.0,0.0,-0.2,0.1,8.17,1.12,-0.05
338.3,39.4902619,-0.3443572,99.94,1.0,0.0,-0.2,0.1,8.17,1.12,-0.05
338.4,39.4902696,-0.3443559,99.94,1.0,0.0,-0.2,0.1,8.18,1.12,-0.05
338.5,39.490276699999995,-0.34435469999999996,99.94,1.0,0.0,-0.2,0.1,8.18,1.12,-0.05
338.6,39.4902843,-0.3443534,99.94,1.0,0.0,-0.2,0.1,8.18,1.12,-0.05
338.7,39.4902915,-0.3443522,99.94,1.0,0.0,-0.2,0.1,8.18,1.12,-0.05
338.8,39.490299199999995,-0.34435099999999996,99.93,1.0,0.0,-0.2,0.1,8.19,1.12,-0.05
338.9,39.4903063,-0.3443498,99.94,1.0,0.0,-0.2,0.1,8.19,1.12,-0.05
339.0,39.4903139,-0.3443485,99.94,1.0,0.0,-0.2,0.1,8.19,1.12,-0.05
339.1,39.490321099999996,-0.34434729999999997,99.93,1.0,0.0,-0.2,0.1,8.19,1.12,-0.05
339.2,39.4903288,-0.344346,99.93,1.0,0.0,-0.2,0.1,8.19,1.12,-0.05
339.3,39.4903359,-0.3443448,99.93,1.0,0.0,-0.2,0.1,8.19,1.12,-0.05
339.4,39.4903435,-0.34434339999999997,99.93,1.0,0.0,-0.2,0.1,8.19,1.12,-0.05
