SimTime,Lat,Lon,Alt,qw,qx,qy,qz,Vx,Vy,Vz
210.528,39.4814351,-0.3452272,99.976,0.9809685,0.0185067,-0.1267834,0.1458916,6.679,2.052,0.067
210.56,39.481435999999995,-0.3452269,99.976,0.9809741,0.0185261,-0.1267105,0.1459152,6.678,2.053,0.067
210.592,39.481438499999996,-0.3452259,99.976,0.9809817,0.0185568,-0.1266337,0.1459269,6.678,2.052,0.068
210.624,39.481440899999996,-0.3452249,99.976,0.9809897,0.0185805,-0.1265626,0.1459318,6.677,2.051,0.069
210.656,39.4814423,-0.3452244,99.975,0.9810031,0.0185821,-0.1264651,0.1459252,6.676,2.05,0.069
210.696,39.4814448,-0.34522339999999996,99.974,0.9810069,0.0186245,-0.1264285,0.1459257,6.676,2.05,0.07
210.728,39.4814472,-0.3452224,99.973,0.9810089,0.0186373,-0.1263931,0.1459417,6.674,2.05,0.069
210.76,39.4814481,-0.3452221,99.973,0.9810092,0.0186833,-0.126374,0.1459504,6.673,2.05,0.069
210.792,39.481450599999995,-0.3452211,99.972,0.9810064,0.0186923,-0.1263746,0.1459677,6.673,2.05,0.068
210.824,39.481452999999995,-0.3452201,99.975,0.9809965,0.0186629,-0.1264369,0.1459838,6.673,2.05,0.067
210.856,39.4814544,-0.34521959999999996,99.976,0.9809796,0.0186296,-0.1265467,0.1460066,6.673,2.049,0.066
210.896,39.4814569,-0.3452186,99.977,0.9809775,0.0186202,-0.1266119,0.1459651,6.673,2.048,0.066
210.928,39.4814593,-0.34521769999999996,99.978,0.9809768,0.0186142,-0.1266324,0.1459532,6.672,2.047,0.067
210.96,39.4814617,-0.3452167,99.978,0.9809762,0.0186334,-0.1266422,0.1459468,6.671,2.047,0.067
210.992,39.4814627,-0.3452163,99.978,0.9809732,0.0186257,-0.1266458,0.1459638,6.671,2.047,0.068
211.024,39.4814651,-0.3452154,99.978,0.9809669,0.018657,-0.1266696,0.1459821,6.67,2.047,0.068
211.056,39.481466499999996,-0.3452148,99.977,0.9809596,0.0187031,-0.1266901,0.1460077,6.669,2.047,0.069
211.096,39.481469,-0.34521379999999996,99.977,0.9809533,0.0187419,-0.126724,0.1460158,6.669,2.047,0.07
211.128,39.4814714,-0.3452129,99.975,0.9809478,0.0187414,-0.1267691,0.146013,6.669,2.047,0.069
211.16,39.4814723,-0.3452125,99.975,0.9809461,0.0187126,-0.1267977,0.146003,6.669,2.046,0.069
211.192,39.4814747,-0.3452115,99.974,0.9809374,0.0186657,-0.1268511,0.1460213,6.669,2.046,0.069
211.224,39.4814772,-0.3452106,99.976,0.9809337,0.0186206,-0.1269064,0.1460038,6.669,2.045,0.069
211.256,39.481478599999996,-0.34520999999999996,99.977,0.9809307,0.0186144,-0.1269432,0.1459922,6.669,2.045,0.068
211.296,39.481480999999995,-0.345209,99.978,0.980924,0.0186483,-0.127005,0.1459797,6.669,2.044,0.067
211.328,39.481483399999995,-0.34520809999999996,99.978,0.9809154,0.0186621,-0.1270566,0.1459909,6.668,2.044,0.067
211.36,39.4814844,-0.3452077,99.978,0.9809042,0.0187095,-0.1271018,0.146021,6.668,2.044,0.067
211.392,39.4814868,-0.3452067,99.978,0.9808989,0.0187068,-0.1271851,0.1459846,6.668,2.043,0.068
211.424,39.4814892,-0.3452058,99.978,0.980898,0.0187045,-0.1272128,0.1459665,6.667,2.042,0.069
211.456,39.481490699999995,-0.3452052,99.978,0.9808869,0.0187546,-0.1272923,0.1459655,6.667,2.042,0.069
211.496,39.4814931,-0.34520429999999996,99.977,0.980876,0.01878,-0.1273758,0.145963,6.666,2.041,0.069
211.528,39.4814955,-0.3452033,99.976,0.980862,0.018825,-0.1274793,0.1459607,6.666,2.041,0.069
211.56,39.4814964,-0.3452029,99.975,0.9808493,0.0188733,-0.1275599,0.1459693,6.666,2.04,0.068
211.592,39.4814989,-0.345202,99.975,0.9808314,0.0189086,-0.1276768,0.1459831,6.666,2.04,0.067
211.624,39.4815013,-0.345201,99.977,0.9808136,0.0189577,-0.1277979,0.1459894,6.667,2.04,0.066
211.656,39.4815037,-0.3452,99.978,0.9808,0.0190105,-0.1278956,0.1459882,6.668,2.04,0.066
211.696,39.4815052,-0.3451995,99.979,0.9807929,0.0190346,-0.1279672,0.1459701,6.669,2.039,0.066
211.728,39.4815076,-0.34519849999999996,99.98,0.9807982,0.0190248,-0.1279351,0.1459651,6.67,2.039,0.067
211.76,39.4815086,-0.3451981,99.98,0.9808095,0.0190142,-0.1278329,0.1459789,6.67,2.039,0.068
211.792,39.481511,-0.3451972,99.98,0.9808317,0.0190527,-0.1276921,0.1459492,6.671,2.039,0.07
211.824,39.4815134,-0.3451962,99.98,0.9808555,0.0190409,-0.1275235,0.1459372,6.671,2.038,0.071
211.856,39.4815149,-0.3451956,99.979,0.9808767,0.0190441,-0.1273592,0.1459377,6.671,2.038,0.072
211.896,39.4815173,-0.34519469999999997,99.978,0.9808921,0.0190128,-0.1272189,0.1459612,6.67,2.038,0.071
211.928,39.4815197,-0.3451937,99.977,0.9808992,0.0190063,-0.1271847,0.1459443,6.671,2.037,0.071
211.96,39.4815207,-0.3451933,99.977,0.9809005,0.0189951,-0.127166,0.1459533,6.67,2.036,0.07
211.992,39.4815231,-0.3451924,99.976,0.9808947,0.0190331,-0.1271955,0.1459611,6.671,2.036,0.07
212.024,39.4815255,-0.3451914,99.979,0.9808931,0.0190799,-0.1272325,0.1459336,6.672,2.037,0.069
212.056,39.481527,-0.34519079999999996,99.98,0.9808877,0.0191252,-0.1272614,0.145939,6.673,2.037,0.068
212.096,39.4815294,-0.3451899,99.981,0.9808903,0.0191527,-0.1272476,0.1459297,6.672,2.038,0.069
212.128,39.4815318,-0.34518889999999997,99.982,0.9808968,0.0191076,-0.127203,0.1459309,6.672,2.038,0.069
212.16,39.4815328,-0.3451885,99.982,0.9809039,0.0190183,-0.1271414,0.1459491,6.672,2.037,0.07
212.192,39.481535199999996,-0.3451875,99.982,0.9809145,0.0189371,-0.1270606,0.1459579,6.672,2.037,0.071
212.224,39.481537599999996,-0.3451866,99.982,0.9809276,0.0188305,-0.1269764,0.1459571,6.671,2.036,0.072
212.256,39.4815391,-0.345186,99.981,0.9809369,0.0187683,-0.1269415,0.1459328,6.671,2.036,0.071
212.296,39.4815415,-0.34518499999999996,99.98,0.9809495,0.0186979,-0.1268549,0.1459332,6.67,2.035,0.071
212.328,39.4815439,-0.3451841,99.979,0.9809592,0.0186424,-0.1268045,0.1459189,6.67,2.034,0.071
212.36,39.481544899999996,-0.3451837,99.979,0.9809516,0.0185916,-0.1268574,0.1459303,6.67,2.034,0.072
212.392,39.481547299999995,-0.3451827,99.978,0.9809433,0.018584,-0.126952,0.1459042,6.671,2.034,0.072
212.424,39.481549699999995,-0.3451817,99.981,0.9809384,0.0185933,-0.1270268,0.1458717,6.671,2.034,0.071
212.456,39.4815512,-0.34518119999999997,99.982,0.9809363,0.0185786,-0.1270604,0.1458581,6.672,2.034,0.07
212.496,39.4815536,-0.3451802,99.983,0.9809218,0.0185701,-0.1271458,0.1458823,6.673,2.033,0.07
212.528,39.481556,-0.34517919999999996,99.984,0.9809192,0.018519,-0.1271565,0.1458966,6.673,2.032,0.071
212.56,39.481556999999995,-0.3451788,99.985,0.9809236,0.0185141,-0.1271094,0.1459087,6.673,2.032,0.072
212.592,39.481559399999995,-0.3451779,99.985,0.980931,0.0184971,-0.1270316,0.1459292,6.672,2.03,0.073
212.624,39.4815618,-0.3451769,99.985,0.9809422,0.0185081,-0.1269586,0.1459161,6.672,2.03,0.074
212.656,39.4815633,-0.3451763,99.984,0.9809516,0.0185105,-0.1268814,0.1459189,6.672,2.029,0.075
212.696,39.4815657,-0.34517539999999997,99.983,0.980957,0.0185527,-0.1268555,0.1459007,6.672,2.028,0.075
212.728,39.4815681,-0.3451744,99.982,0.980963,0.0185525,-0.1268045,0.1459042,6.671,2.027,0.075
212.76,39.4815691,-0.345174,99.982,0.9809813,0.0185436,-0.1266901,0.1458814,6.671,2.026,0.075
212.792,39.4815715,-0.3451731,99.981,0.980987,0.0185544,-0.126634,0.1458906,6.671,2.026,0.074
212.824,39.4815739,-0.3451721,99.984,0.980993,0.0185856,-0.1265849,0.1458887,6.672,2.026,0.074
212.856,39.4815754,-0.34517149999999996,99.985,0.9809943,0.0186296,-0.126566,0.1458912,6.672,2.025,0.073
212.896,39.4815778,-0.3451706,99.987,0.9809803,0.0186779,-0.1266326,0.1459212,6.672,2.025,0.074
212.928,39.481580199999996,-0.34516959999999997,99.988,0.9809707,0.0186806,-0.1266945,0.1459316,6.672,2.025,0.075
212.96,39.4815812,-0.3451692,99.988,0.9809653,0.0186884,-0.1267391,0.1459282,6.672,2.025,0.076
212.992,39.4815836,-0.3451683,99.989,0.980961,0.0186528,-0.1267506,0.1459517,6.672,2.024,0.077
213.024,39.481586,-0.3451673,99.988,0.9809653,0.0185971,-0.1267484,0.1459326,6.671,2.023,0.078
213.056,39.481587499999996,-0.3451667,99.988,0.9809671,0.0185805,-0.1267356,0.1459328,6.671,2.022,0.078
213.096,39.481589899999996,-0.34516579999999997,99.987,0.9809619,0.0185582,-0.1268048,0.1459109,6.67,2.021,0.079
213.128,39.481592299999996,-0.3451648,99.986,0.9809513,0.018554,-0.1268879,0.1459103,6.67,2.02,0.08
213.16,39.4815932,-0.3451644,99.986,0.9809422,0.0185932,-0.126957,0.1459063,6.67,2.019,0.079
213.192,39.4815957,-0.3451635,99.986,0.9809243,0.0186402,-0.1270667,0.1459257,6.67,2.02,0.078
213.224,39.4815981,-0.3451625,99.989,0.9808992,0.0187226,-0.1272321,0.1459392,6.67,2.021,0.077
213.256,39.4815995,-0.34516189999999997,99.99,0.9808823,0.0187657,-0.1273621,0.145934,6.67,2.021,0.076
213.296,39.481601999999995,-0.3451609,99.993,0.9808734,0.0187288,-0.1274264,0.1459422,6.67,2.021,0.077
213.328,39.481604399999995,-0.34515999999999997,99.994,0.9808707,0.0186661,-0.1274453,0.145952,6.67,2.021,0.078
213.36,39.4816053,-0.3451596,99.994,0.9808795,0.0185114,-0.1274249,0.1459305,6.67,2.022,0.079
213.392,39.4816077,-0.3451586,99.995,0.9808896,0.0183444,-0.1274088,0.1458983,6.67,2.022,0.081
213.424,39.4816102,-0.3451577,99.995,0.9808934,0.0182024,-0.1274135,0.1458863,6.67,2.021,0.082
213.456,39.4816116,-0.3451571,99.995,0.9809016,0.0180769,-0.1274095,0.1458501,6.67,2.02,0.083
213.496,39.481614,-0.34515609999999997,99.994,0.9809113,0.0179441,-0.1273638,0.1458408,6.669,2.019,0.085
213.528,39.4816164,-0.3451552,99.993,0.9809143,0.0178495,-0.1273764,0.1458214,6.669,2.018,0.085
213.56,39.4816174,-0.3451548,99.992,0.980913,0.0177895,-0.1274364,0.145785,6.669,2.018,0.085
213.592,39.4816198,-0.3451538,99.991,0.9809129,0.017798,-0.1274833,0.1457441,6.67,2.017,0.084
213.624,39.4816222,-0.3451528,99.995,0.9809031,0.0178222,-0.1275746,0.1457262,6.671,2.017,0.083
213.656,39.4816237,-0.34515219999999996,99.996,0.9808941,0.0178902,-0.1276497,0.1457123,6.672,2.017,0.083
213.696,39.4816261,-0.3451513,99.998,0.9808941,0.0179258,-0.127688,0.1456745,6.673,2.017,0.083
213.728,39.4816285,-0.34515029999999997,99.999,0.9809003,0.0179263,-0.1276355,0.1456791,6.674,2.016,0.084
213.76,39.4816295,-0.3451499,100.0,0.9809106,0.0178836,-0.1275582,0.1456825,6.674,2.016,0.086
213.792,39.4816319,-0.345149,100.0,0.980921,0.0178491,-0.1274595,0.1457039,6.675,2.015,0.087
213.824,39.481634299999996,-0.345148,100.0,0.9809377,0.0178122,-0.1273266,0.1457119,6.675,2.014,0.089
213.856,39.4816358,-0.3451474,100.0,0.9809519,0.0177928,-0.127187,0.145741,6.675,2.013,0.09
213.896,39.4816382,-0.34514649999999997,99.999,0.9809651,0.0178114,-0.1270736,0.1457492,6.675,2.012,0.091
213.928,39.4816406,-0.3451455,99.998,0.9809717,0.0177951,-0.1270101,0.1457611,6.675,2.011,0.091
213.96,39.481641599999996,-0.3451451,99.997,0.9809777,0.017792,-0.1269875,0.1457406,6.675,2.01,0.091
213.992,39.481643999999996,-0.3451442,99.997,0.980975,0.0178486,-0.1269961,0.1457448,6.675,2.009,0.09
214.024,39.481646399999995,-0.3451432,100.0,0.9809658,0.0179489,-0.1270291,0.1457654,6.675,2.009,0.089
214.056,39.4816479,-0.34514259999999997,100.001,0.9809567,0.0179873,-0.1270791,0.1457787,6.675,2.009,0.088
214.096,39.4816503,-0.3451417,100.003,0.9809493,0.0180091,-0.1270978,0.1458089,6.676,2.009,0.088
214.128,39.4816527,-0.34514069999999997,100.004,0.9809431,0.0180048,-0.127131,0.1458222,6.675,2.009,0.09
214.16,39.481653699999995,-0.3451403,100.004,0.9809385,0.01793,-0.1271745,0.1458246,6.676,2.009,0.09
214.192,39.481656099999995,-0.3451393,100.005,0.9809385,0.0178495,-0.127178,0.1458322,6.675,2.008,0.092
214.224,39.4816585,-0.3451384,100.004,0.9809335,0.0178126,-0.1271833,0.1458655,6.675,2.008,0.093
214.256,39.48166,-0.3451378,100.004,0.9809347,0.0177599,-0.1271707,0.1458745,6.676,2.008,0.093
214.296,39.4816624,-0.34513689999999997,100.003,0.9809331,0.0176501,-0.1272012,0.1458717,6.676,2.007,0.095
214.328,39.4816648,-0.3451359,100.002,0.9809268,0.0176479,-0.127242,0.1458798,6.676,2.006,0.095
214.36,39.4816657,-0.3451355,100.001,0.9809244,0.0177018,-0.1272706,0.1458634,6.677,2.005,0.095
214.392,39.4816681,-0.34513459999999996,100.0,0.9809191,0.0177406,-0.1273046,0.1458656,6.677,2.005,0.093
214.424,39.4816706,-0.3451336,100.003,0.9809054,0.0178008,-0.1273741,0.1458895,6.678,2.005,0.092
214.456,39.481671999999996,-0.34513299999999997,100.005,0.9809039,0.017856,-0.1274054,0.145865,6.679,2.004,0.091
214.496,39.4816745,-0.3451321,100.006,0.9809026,0.0179351,-0.1273937,0.1458743,6.68,2.004,0.092
214.528,39.4816769,-0.34513109999999997,100.007,0.9809071,0.0179808,-0.1273513,0.1458755,6.68,2.004,0.093
214.56,39.4816779,-0.34513069999999996,100.007,0.9809154,0.0180303,-0.127266,0.1458885,6.68,2.004,0.094
214.592,39.4816803,-0.3451298,100.007,0.9809291,0.0180592,-0.1271805,0.1458669,6.68,2.003,0.095
214.624,39.4816827,-0.34512879999999996,100.007,0.9809445,0.0180553,-0.1270909,0.145842,6.681,2.003,0.096
214.656,39.481684099999995,-0.3451283,100.006,0.980954,0.0180662,-0.1270012,0.1458546,6.681,2.003,0.097
214.696,39.481686599999996,-0.34512729999999997,100.005,0.9809627,0.0180419,-0.1269156,0.1458741,6.681,2.002,0.098
214.728,39.481688999999996,-0.3451264,100.004,0.9809666,0.0180502,-0.1268625,0.1458931,6.682,2.001,0.097
214.76,39.4816899,-0.345126,100.003,0.9809734,0.0180455,-0.1268408,0.1458666,6.681,2.0,0.097
214.792,39.4816924,-0.34512499999999996,100.002,0.9809709,0.0180843,-0.1268578,0.1458637,6.682,1.999,0.096
214.824,39.4816948,-0.3451241,100.006,0.9809706,0.0181566,-0.1268847,0.1458337,6.683,1.998,0.094
214.856,39.481696199999995,-0.34512349999999997,100.007,0.9809666,0.0182642,-0.1269142,0.1458213,6.684,1.998,0.094
214.896,39.481698699999995,-0.3451226,100.009,0.9809664,0.0184334,-0.1268981,0.1458153,6.684,1.997,0.095
214.928,39.481701099999995,-0.3451217,100.011,0.980967,0.0185718,-0.1268346,0.1458485,6.685,1.996,0.096
214.96,39.4817021,-0.34512129999999996,100.011,0.9809727,0.0187408,-0.1267233,0.1458853,6.685,1.996,0.098
214.992,39.4817045,-0.3451203,100.011,0.9809742,0.0189278,-0.126632,0.1459309,6.685,1.995,0.099
215.024,39.4817069,-0.34511939999999997,100.011,0.9809721,0.0191232,-0.1265931,0.1459528,6.685,1.994,0.1
215.056,39.4817083,-0.3451189,100.01,0.9809661,0.0192787,-0.1265664,0.1459966,6.685,1.994,0.102
215.096,39.481710799999995,-0.3451179,100.009,0.9809602,0.0194605,-0.1265563,0.1460208,6.685,1.993,0.102
215.128,39.4817132,-0.345117,100.007,0.9809557,0.0196282,-0.1265662,0.1460199,6.684,1.994,0.102
215.16,39.4817141,-0.3451166,100.007,0.980946,0.0197879,-0.1265838,0.1460482,6.684,1.994,0.102
215.192,39.4817165,-0.34511569999999997,100.006,0.9809344,0.0199162,-0.1266385,0.1460612,6.685,1.994,0.101
215.224,39.481719,-0.3451147,100.009,0.9809211,0.0200313,-0.1267372,0.1460487,6.684,1.995,0.099
215.256,39.4817204,-0.3451142,100.01,0.9808964,0.0201765,-0.1268646,0.146084,6.684,1.996,0.099
215.296,39.4817228,-0.3451132,100.012,0.9808807,0.0202435,-0.1269462,0.1461093,6.684,1.997,0.099
215.328,39.4817253,-0.3451123,100.013,0.9808742,0.0202431,-0.1269869,0.1461172,6.683,1.998,0.101
215.36,39.4817262,-0.34511189999999997,100.013,0.9808695,0.0202068,-0.1270218,0.1461241,6.683,1.999,0.102
215.392,39.4817286,-0.3451109,100.013,0.9808707,0.0201229,-0.1270337,0.1461179,6.682,2.0,0.103
215.424,39.481730999999996,-0.34511,100.012,0.98087,0.0200384,-0.1270423,0.1461255,6.681,2.0,0.104
215.456,39.4817325,-0.3451094,100.012,0.9808718,0.019975,-0.1270191,0.1461432,6.681,2.001,0.104
215.496,39.4817349,-0.3451085,100.011,0.9808702,0.0198785,-0.1270683,0.1461241,6.681,2.001,0.104
215.528,39.4817373,-0.34510759999999996,100.009,0.9808556,0.0198343,-0.127179,0.1461318,6.681,2.002,0.104
215.56,39.481738299999996,-0.3451072,100.008,0.9808355,0.0198605,-0.1273083,0.1461508,6.681,2.002,0.103
215.592,39.481740699999996,-0.3451062,100.008,0.9808118,0.0198734,-0.127449,0.146185,6.682,2.003,0.102
215.624,39.481743099999996,-0.3451053,100.012,0.9807868,0.0199311,-0.1276289,0.1461883,6.683,2.004,0.101
215.656,39.4817446,-0.3451047,100.014,0.9807766,0.0199304,-0.1277456,0.1461549,6.684,2.004,0.1
215.696,39.481747,-0.34510369999999996,100.016,0.9807752,0.0199358,-0.1277449,0.1461635,6.685,2.006,0.101
215.728,39.4817494,-0.3451028,100.018,0.980787,0.0199311,-0.1276696,0.146151,6.685,2.006,0.102
215.76,39.481750399999996,-0.3451024,100.018,0.9807972,0.0199209,-0.1275858,0.1461568,6.686,2.007,0.105
215.792,39.481752799999995,-0.3451014,100.019,0.9808123,0.0198652,-0.1274819,0.1461548,6.686,2.007,0.107
215.824,39.481755199999995,-0.3451005,100.019,0.98082,0.0198219,-0.1274275,0.1461557,6.686,2.007,0.109
215.856,39.4817567,-0.34509989999999996,100.018,0.9808298,0.0197766,-0.1273423,0.1461699,6.686,2.007,0.11
215.896,39.4817591,-0.345099,100.017,0.9808447,0.0197101,-0.1272356,0.1461715,6.685,2.008,0.112
215.928,39.4817615,-0.34509799999999996,100.016,0.9808536,0.0197063,-0.1271652,0.146175,6.685,2.008,0.112
215.96,39.481762499999995,-0.3450976,100.015,0.9808586,0.0197087,-0.1271198,0.1461803,6.685,2.008,0.112
215.992,39.4817649,-0.3450967,100.014,0.9808664,0.0197537,-0.1270345,0.1461954,6.684,2.008,0.111
216.024,39.4817673,-0.3450957,100.018,0.9808695,0.0197734,-0.1270382,0.1461687,6.684,2.009,0.109
216.056,39.481768699999996,-0.3450952,100.02,0.9808658,0.0197992,-0.1271008,0.1461364,6.684,2.009,0.108
216.096,39.4817712,-0.34509419999999996,100.023,0.9808418,0.0198332,-0.1272544,0.1461589,6.684,2.01,0.108
216.128,39.4817736,-0.3450933,100.024,0.9808296,0.0198276,-0.1273339,0.1461723,6.684,2.01,0.109
216.16,39.4817745,-0.3450929,100.025,0.9808225,0.0198483,-0.1273882,0.1461699,6.683,2.01,0.11
216.192,39.481777,-0.3450919,100.025,0.9808084,0.0198288,-0.1275011,0.1461693,6.683,2.01,0.112
216.224,39.4817794,-0.345091,100.025,0.9808004,0.0197637,-0.1276036,0.1461411,6.682,2.01,0.114
216.256,39.481780799999996,-0.34509039999999996,100.024,0.9807907,0.0197496,-0.1276957,0.146128,6.682,2.01,0.115
216.296,39.481783199999995,-0.3450895,100.023,0.9807771,0.019763,-0.1278172,0.1461113,6.682,2.011,0.116
216.328,39.481785599999995,-0.34508849999999996,100.021,0.9807631,0.0197724,-0.1279025,0.1461296,6.682,2.01,0.116
216.36,39.4817866,-0.3450882,100.021,0.9807553,0.0197962,-0.1279977,0.1460949,6.683,2.01,0.116
216.392,39.481789,-0.3450872,100.02,0.9807448,0.0198115,-0.1280763,0.1460942,6.683,2.011,0.115
216.424,39.4817914,-0.34508629999999996,100.024,0.9807283,0.0199083,-0.1281762,0.1461054,6.684,2.011,0.114
216.456,39.481792899999995,-0.3450857,100.026,0.9807143,0.0199606,-0.1282406,0.1461346,6.686,2.012,0.113
216.496,39.4817953,-0.34508469999999997,100.028,0.9807099,0.0200342,-0.128244,0.1461518,6.687,2.012,0.114
216.528,39.4817977,-0.3450838,100.03,0.9807192,0.020065,-0.1281762,0.1461438,6.687,2.012,0.115
216.56,39.4817987,-0.3450834,100.03,0.9807299,0.0200747,-0.1280844,0.146152,6.687,2.012,0.116
216.592,39.4818011,-0.34508249999999996,100.031,0.9807505,0.0201013,-0.1279072,0.1461644,6.688,2.012,0.118
216.624,39.4818036,-0.3450815,100.031,0.9807691,0.0201304,-0.1277431,0.14618,6.688,2.012,0.12
216.656,39.481805,-0.34508089999999997,100.03,0.9807839,0.020198,-0.1276159,0.1461828,6.688,2.013,0.121
216.696,39.4818074,-0.34508,100.029,0.980799,0.0202701,-0.1274498,0.146216,6.688,2.014,0.122
216.728,39.4818098,-0.34507909999999997,100.027,0.9808046,0.020308,-0.1273865,0.1462279,6.688,2.014,0.122
216.76,39.4818108,-0.34507869999999996,100.026,0.9808063,0.0203313,-0.1273555,0.1462406,6.689,2.013,0.122
216.792,39.4818132,-0.3450777,100.026,0.9808092,0.0203225,-0.1273525,0.1462247,6.688,2.015,0.121
216.824,39.4818157,-0.34507679999999996,100.03,0.9808133,0.0203762,-0.1273365,0.1462034,6.688,2.016,0.119
216.856,39.4818171,-0.3450762,100.032,0.9808074,0.0204427,-0.1273871,0.1461898,6.689,2.017,0.118
216.896,39.4818195,-0.34507519999999997,100.034,0.9807994,0.0204245,-0.1274217,0.1462163,6.689,2.018,0.119
216.928,39.481822,-0.3450743,100.035,0.9808006,0.020354,-0.12745,0.1461926,6.688,2.019,0.119
216.96,39.4818229,-0.3450739,100.036,0.9808077,0.020296,-0.1274333,0.1461683,6.688,2.018,0.121
216.992,39.4818253,-0.34507289999999996,100.036,0.9808089,0.0201937,-0.1274515,0.146158,6.687,2.019,0.122
217.024,39.4818278,-0.345072,100.036,0.9808114,0.0201063,-0.1274602,0.146147,6.687,2.019,0.124
217.056,39.4818292,-0.3450714,100.035,0.9808236,0.0200455,-0.1274122,0.1461147,6.687,2.019,0.125
217.096,39.4818316,-0.3450704,100.034,0.9808327,0.0199902,-0.1273625,0.1461045,6.687,2.019,0.126
217.128,39.481834,-0.3450695,100.032,0.9808356,0.0199194,-0.127348,0.1461074,6.687,2.019,0.127
217.16,39.481835,-0.34506909999999996,100.032,0.98083,0.019931,-0.127381,0.1461148,6.687,2.02,0.127
217.192,39.481837399999996,-0.3450682,100.031,0.980824,0.0199233,-0.1274342,0.1461097,6.687,2.02,0.126
217.224,39.481839799999996,-0.34506719999999996,100.036,0.9808155,0.0199546,-0.1274929,0.1461107,6.687,2.021,0.125
217.256,39.4818413,-0.3450666,100.038,0.980805,0.0199792,-0.1275306,0.1461452,6.686,2.022,0.125
217.296,39.4818437,-0.3450656,100.04,0.9807962,0.0199236,-0.1276139,0.1461388,6.686,2.023,0.124
217.328,39.4818461,-0.3450647,100.042,0.9807955,0.0198417,-0.1276796,0.1460975,6.686,2.023,0.126
217.36,39.481846999999995,-0.3450643,100.043,0.98079,0.0197015,-0.127781,0.1460654,6.685,2.023,0.128
217.392,39.481849499999996,-0.34506329999999996,100.043,0.9807799,0.0195562,-0.1279008,0.1460472,6.685,2.023,0.13
217.424,39.481851899999995,-0.3450624,100.043,0.9807712,0.0194861,-0.128001,0.1460279,6.685,2.023,0.132
217.456,39.4818533,-0.3450618,100.042,0.9807646,0.0194014,-0.1280963,0.1459991,6.684,2.023,0.133
217.496,39.4818557,-0.3450608,100.041,0.9807324,0.0193262,-0.1283698,0.1459857,6.685,2.023,0.133
217.528,39.4818581,-0.3450599,100.039,0.9807133,0.0193142,-0.128547,0.1459594,6.685,2.022,0.133
217.56,39.4818591,-0.34505949999999996,100.038,0.9807032,0.0192774,-0.1286426,0.1459478,6.686,2.022,0.133
217.592,39.4818615,-0.3450586,100.038,0.9806942,0.019262,-0.128739,0.1459252,6.686,2.023,0.132
217.624,39.4818639,-0.34505759999999996,100.043,0.980686,0.0192751,-0.1287984,0.145926,6.687,2.023,0.13
217.656,39.4818663,-0.3450566,100.046,0.980683,0.0192674,-0.1288052,0.1459418,6.688,2.023,0.129
217.696,39.481867799999996,-0.3450561,100.048,0.9806862,0.0192309,-0.1287783,0.145948,6.688,2.024,0.13
217.728,39.481870199999996,-0.3450551,100.05,0.9806886,0.0192387,-0.1287365,0.1459683,6.689,2.023,0.132
217.76,39.4818711,-0.3450547,100.05,0.980698,0.0191305,-0.1286927,0.1459582,6.689,2.023,0.134
217.792,39.4818736,-0.34505379999999997,100.051,0.9807038,0.0190673,-0.1286732,0.1459443,6.689,2.022,0.136
217.824,39.481876,-0.3450528,100.051,0.9807038,0.0190254,-0.1286585,0.1459623,6.69,2.022,0.138
217.856,39.481877399999995,-0.3450522,100.05,0.9807053,0.0190039,-0.1286557,0.1459583,6.69,2.022,0.14
217.896,39.4818798,-0.3450513,100.049,0.9807123,0.0190122,-0.1286246,0.1459375,6.691,2.021,0.141
217.928,39.4818822,-0.3450503,100.047,0.980706,0.0190341,-0.1286392,0.1459643,6.692,2.02,0.141
217.96,39.4818832,-0.34504989999999996,100.046,0.9807011,0.0190698,-0.128653,0.1459799,6.693,2.02,0.141
217.992,39.4818856,-0.345049,100.045,0.980695,0.0191196,-0.1286689,0.1460008,6.694,2.02,0.14
218.024,39.481888,-0.34504799999999997,100.049,0.9806828,0.019196,-0.1287178,0.1460289,6.696,2.021,0.138
218.056,39.4818895,-0.3450474,100.052,0.9806796,0.0192572,-0.1286951,0.1460627,6.697,2.021,0.137
218.096,39.4818919,-0.3450465,100.054,0.9806865,0.019259,-0.128636,0.1460685,6.698,2.022,0.138
218.128,39.4818943,-0.3450455,100.056,0.9806983,0.0192665,-0.1285512,0.1460623,6.699,2.021,0.14
218.16,39.4818953,-0.3450451,100.056,0.9807112,0.0192312,-0.1284367,0.146081,6.699,2.021,0.142
218.192,39.4818977,-0.34504419999999997,100.056,0.9807314,0.019168,-0.1283212,0.1460559,6.7,2.021,0.143
218.224,39.4819001,-0.3450432,100.056,0.9807452,0.0191309,-0.1282158,0.1460603,6.701,2.021,0.144
218.256,39.4819016,-0.3450427,100.055,0.9807549,0.0191135,-0.1281337,0.1460693,6.702,2.02,0.145
218.296,39.481904,-0.3450417,100.054,0.9807721,0.0191092,-0.1280255,0.1460499,6.703,2.02,0.146
218.328,39.4819064,-0.3450407,100.052,0.9807814,0.0190627,-0.127941,0.1460677,6.704,2.02,0.146
218.36,39.4819074,-0.34504039999999997,100.051,0.9807922,0.0190873,-0.1278841,0.1460411,6.704,2.02,0.146
218.392,39.4819098,-0.3450394,100.05,0.9807966,0.0191215,-0.1278447,0.1460421,6.706,2.02,0.144
